usage,usage_plain,lng,lat
130,Park / green space,13.5940470131736,52.478679637978
110,Body of water,13.5942548822451,52.4785737879297
10,Housing area,13.5933773339429,52.4780252585608
10,Housing area,13.5955952894334,52.4779508488591
10,Housing area,13.594807345954,52.477315928444
10,Housing area,13.597043160439,52.4772479111582
10,Housing area,13.5962628651723,52.4765947756718
10,Housing area,13.5989939149434,52.4762836220979
10,Housing area,13.5984596815307,52.4754379015382
40,Commercial and industrial area,13.6193123768537,52.5037367591432
10,Housing area,13.6185578579422,52.5029529160031
90,Construction site,13.6174126607522,52.5024048473824
10,Housing area,13.6174542466976,52.5013740916788
10,Housing area,13.6183143890766,52.5014214487722
10,Housing area,13.6194235340537,52.5007721833346
10,Housing area,13.6196447601939,52.4986749783904
10,Housing area,13.6188768854264,52.5010411862174
10,Housing area,13.6153538287019,52.5040339290272
10,Housing area,13.6161405561911,52.5028874283419
173,"Fallow area, mixed vegetation - meadows, trees, bushes",13.6144344769042,52.5013711252978
10,Housing area,13.6159349370459,52.5011552944523
10,Housing area,13.6157832256059,52.5005423960533
10,Housing area,13.6165517312284,52.4994028316268
10,Housing area,13.6149056412113,52.4992114718475
10,Housing area,13.6141996233429,52.4995228392048
10,Housing area,13.6166244620759,52.5017141289446
10,Housing area,13.6161666445695,52.501432629975
10,Housing area,13.6067178222026,52.4993054287181
160,Allotment garden,13.6082937304554,52.5003527810618
160,Allotment garden,13.6076506714205,52.4992343866195
160,Allotment garden,13.6070016797613,52.4979606595126
160,Allotment garden,13.6097090229058,52.4999709057292
130,Park / green space,13.6119951377758,52.4997304794488
10,Housing area,13.6090050940881,52.4983404922782
110,Body of water,13.6122258828271,52.4997194323187
10,Housing area,13.6111593682365,52.4925367670095
10,Housing area,13.6179779597882,52.5000575549711
10,Housing area,13.6179750618964,52.4988782954185
10,Housing area,13.5974411416898,52.4931083643349
110,Body of water,13.6022078915262,52.498513252132
10,Housing area,13.6004519864371,52.5058366398578
10,Housing area,13.6028913715413,52.5055693014491
10,Housing area,13.6051250827818,52.5053626191659
80,Traffic area (without roads),13.6071234570655,52.5051536934555
10,Housing area,13.6059090556298,52.5065975043791
10,Housing area,13.6056163523572,52.5059275892181
10,Housing area,13.603733242467,52.506967926902
10,Housing area,13.6015473838553,52.5073590777031
10,Housing area,13.6025997065616,52.5090695920159
10,Housing area,13.6043812231328,52.5088096518252
10,Housing area,13.6043951903996,52.5104764708059
10,Housing area,13.6083046536431,52.5113519390878
10,Housing area,13.609650616545,52.5113248463064
80,Traffic area (without roads),13.6095459170351,52.5114053383666
10,Housing area,13.6075950000787,52.5101969424989
10,Housing area,13.6100149711548,52.5101171151573
10,Housing area,13.6120643539557,52.5098212198269
10,Housing area,13.6065296382603,52.5089645325425
10,Housing area,13.6078095323619,52.5087310387599
10,Housing area,13.6093458879281,52.5085461854628
10,Housing area,13.6060587179538,52.5077477173354
10,Housing area,13.607270009077,52.5075035679399
10,Housing area,13.6116283058177,52.5078764509888
10,Housing area,13.6085778038167,52.507332057411
130,Park / green space,13.6094692214057,52.5065816067754
10,Housing area,13.6107686326866,52.5068821722231
40,Commercial and industrial area,13.609619692479,52.5056098283506
110,Body of water,13.6090124066847,52.5065163498288
150,Cemetery,13.6120023238682,52.5062381485266
10,Housing area,13.6141307505006,52.5087612233237
40,Commercial and industrial area,13.6142162900985,52.5059261356899
10,Housing area,13.6142572812785,52.5074148563114
40,Commercial and industrial area,13.6180044642179,52.5057416209942
40,Commercial and industrial area,13.6194144796562,52.5073618440183
50,Public / special use,13.6162818272137,52.5079175747567
10,Housing area,13.6171499983702,52.5090414766241
10,Housing area,13.6197967020819,52.5086443773299
10,Housing area,13.6213965542301,52.5083894226552
10,Housing area,13.6293327272896,52.5070310959201
10,Housing area,13.6270734063461,52.5068777420906
10,Housing area,13.6275848271672,52.5077352839796
10,Housing area,13.6237493266459,52.5073673568012
10,Housing area,13.6243033293719,52.5084136583417
10,Housing area,13.6218081981201,52.5093330219821
10,Housing area,13.6200286655627,52.5096900561743
10,Housing area,13.6184482780916,52.51001456968
10,Housing area,13.6166070058666,52.510262620578
10,Housing area,13.6140384465064,52.5104228600551
21,Mixed area,13.6135540018887,52.5116007213447
10,Housing area,13.616459035002,52.5113665911615
10,Housing area,13.6172711426122,52.512300228445
10,Housing area,13.619328256424,52.5115096806774
10,Housing area,13.6213211679604,52.5112629885363
10,Housing area,13.6228495731148,52.5108908516755
70,Weekend cottage / allotment-garden-type area,13.6240807908811,52.5123787083282
10,Housing area,13.622835687635,52.5128118598255
10,Housing area,13.6264118480343,52.5122661096819
10,Housing area,13.6265863373922,52.5113201234204
10,Housing area,13.6252837670271,52.5106957482839
10,Housing area,13.6248752124195,52.5094957097504
10,Housing area,13.628246104258,52.508831726301
10,Housing area,13.6306544386939,52.508920252931
10,Housing area,13.6288791682411,52.5098792240146
10,Housing area,13.6294335799295,52.5108004642969
10,Housing area,13.6299768507291,52.5116768027278
10,Housing area,13.6320087992038,52.5108227542485
10,Housing area,13.6336622113084,52.5127196008406
10,Housing area,13.6321334121527,52.5127251041318
10,Housing area,13.6300143444325,52.5127505120961
10,Housing area,13.6278533936738,52.5128404033726
10,Housing area,13.6307022175352,52.5136431463474
10,Housing area,13.632439455306,52.5144847211866
10,Housing area,13.6237670660594,52.5137166160198
10,Housing area,13.6135846185634,52.5145855438027
10,Housing area,13.6162033479163,52.5148484516502
130,Park / green space,13.6157098364091,52.5138228038519
110,Body of water,13.6145345911422,52.5142117416407
50,Public / special use,13.6160444683136,52.5137589959347
40,Commercial and industrial area,13.6183678653888,52.5141542532547
10,Housing area,13.6186193631645,52.5151332676052
10,Housing area,13.6205005045962,52.5143423670686
160,Allotment garden,13.6161330062333,52.5130968926501
10,Housing area,13.6079694543238,52.5123546405373
10,Housing area,13.6101004493618,52.5133762250187
10,Housing area,13.6069688917564,52.5130840787269
130,Park / green space,13.6074107682774,52.5140040934419
10,Housing area,13.6085828892674,52.5143300301263
10,Housing area,13.6099503624157,52.514811384687
10,Housing area,13.6121188856218,52.5156540838231
10,Housing area,13.6108319401242,52.516344061332
10,Housing area,13.6128143370611,52.5173977307552
10,Housing area,13.6153999759445,52.5165141179516
10,Housing area,13.6172769987906,52.5158641718356
10,Housing area,13.61825283282,52.5167485407285
10,Housing area,13.616264374954,52.517440751266
10,Housing area,13.6136110016884,52.5183782570714
50,Public / special use,13.6132967908693,52.519751464139
10,Housing area,13.6148757849298,52.519196203107
10,Housing area,13.6171682780818,52.5183915977802
10,Housing area,13.6192599871563,52.5176641862535
10,Housing area,13.6204475821535,52.518673331033
10,Housing area,13.6181713935605,52.5194520913752
10,Housing area,13.6155195696561,52.5203671822609
10,Housing area,13.6167413625536,52.5214399959218
10,Housing area,13.6192412440859,52.5205729300767
10,Housing area,13.6217626344135,52.5197034417893
10,Housing area,13.6202377023489,52.51642320917
10,Housing area,13.6223392666639,52.5163992102445
90,Construction site,13.6212836009645,52.5162066150754
10,Housing area,13.6226629105054,52.5156344093622
10,Housing area,13.6210643600073,52.515132291997
10,Housing area,13.6235218674702,52.5149056740015
10,Housing area,13.6257111670829,52.5146451765472
10,Housing area,13.6299018024996,52.514893410486
10,Housing area,13.6303518589459,52.5157569547447
10,Housing area,13.6279635028974,52.5159917210589
10,Housing area,13.6262582311204,52.516868302719
10,Housing area,13.6251047645559,52.5174511420555
10,Housing area,13.6227201260682,52.5183876187148
10,Housing area,13.6317596408811,52.5163370389102
10,Housing area,13.6331118924831,52.5155397663322
10,Housing area,13.6352844347911,52.5155229995696
172,"Fallow area, meadow-like vegetation",13.6416450028502,52.5195050452345
10,Housing area,13.629910233035,52.5177438013133
10,Housing area,13.6319018111296,52.5197086654438
10,Housing area,13.6348379451111,52.5205325666691
150,Cemetery,13.633336902868,52.5214131176471
10,Housing area,13.6333583280726,52.5224098712521
10,Housing area,13.6318856684833,52.5213318947545
10,Housing area,13.6308422474207,52.5202371155448
130,Park / green space,13.6298005787901,52.5194700063298
10,Housing area,13.6285137484054,52.5185250839748
10,Housing area,13.6276733161648,52.519334786456
10,Housing area,13.6256570097085,52.5204963225271
10,Housing area,13.624635725058,52.5212434196203
10,Housing area,13.6228737239384,52.5208713646895
10,Housing area,13.6202395113704,52.5216432413101
10,Housing area,13.6179172836529,52.5224618458754
10,Housing area,13.6190630642747,52.5234418175672
10,Housing area,13.620227296589,52.5244389443204
10,Housing area,13.6215215843261,52.5234021038473
10,Housing area,13.6233656437797,52.5230714110505
10,Housing area,13.6253114408288,52.5228788580409
10,Housing area,13.6273679655664,52.5225801667375
10,Housing area,13.6372610884312,52.5221674038621
10,Housing area,13.6360266561473,52.5228672501513
10,Housing area,13.6349860154194,52.5234618866205
10,Housing area,13.6366480633212,52.5257096780232
160,Allotment garden,13.6356434139954,52.5262704153951
10,Housing area,13.6320596618555,52.5251078280887
172,"Fallow area, meadow-like vegetation",13.6407583032541,52.5190428356696
10,Housing area,13.6312920292146,52.5256775539303
10,Housing area,13.6294241295758,52.5255746228819
10,Housing area,13.627684962967,52.5255571143324
10,Housing area,13.6236311805479,52.5259991818653
190,Sport use,13.6251753445094,52.5261107219642
10,Housing area,13.6259018072494,52.5253451882285
10,Housing area,13.6217753318525,52.5258475338133
10,Housing area,13.6236461663074,52.5278302759773
10,Housing area,13.6265835856795,52.5285347746696
10,Housing area,13.6283639446665,52.5281892638906
10,Housing area,13.6301129972992,52.5280658004307
10,Housing area,13.6290800929678,52.5300482279435
10,Housing area,13.6318591551609,52.5302071326056
10,Housing area,13.632157922562,52.5279391260746
10,Housing area,13.6346125242285,52.5268237598682
10,Housing area,13.6371954098256,52.5285342766585
10,Housing area,13.6340289985788,52.5285456918805
10,Housing area,13.6361414015473,52.5291573548048
10,Housing area,13.6347833174707,52.5302330401936
10,Housing area,13.6385477758943,52.5300570040642
160,Allotment garden,13.6406415949144,52.5295604461946
10,Housing area,13.6416962845473,52.529080064891
10,Housing area,13.6424714892877,52.5283297099304
10,Housing area,13.6431279225732,52.5274736563128
10,Housing area,13.6401500590458,52.5269094925393
10,Housing area,13.6412667920931,52.5263331472882
10,Housing area,13.6426846299439,52.5258176736109
10,Housing area,13.6375621654157,52.525178804574
10,Housing area,13.6386313277643,52.5245968528456
10,Housing area,13.6398486094284,52.523903217055
10,Housing area,13.6395089527555,52.5219594110424
10,Housing area,13.6409211818076,52.5214231322617
10,Housing area,13.6421097181535,52.5209629998496
10,Housing area,13.6434727152062,52.5204547983406
10,Housing area,13.6453602092088,52.520275939592
10,Housing area,13.6454056642067,52.5217045503368
10,Housing area,13.6445091543945,52.5226221161738
130,Park / green space,13.6425845655908,52.522561594259
10,Housing area,13.6418227186035,52.5235399848995
10,Housing area,13.6440909042498,52.5236633639175
10,Housing area,13.6436786592881,52.5248445236962
10,Housing area,13.6449429904195,52.5295917053703
10,Housing area,13.6446241271064,52.5287889081257
10,Housing area,13.6458968682929,52.5283704385396
160,Allotment garden,13.6466870534774,52.5281406961383
40,Commercial and industrial area,13.6472281945866,52.5214998367912
21,Mixed area,13.6477426609409,52.5213231415519
10,Housing area,13.6499781008996,52.5223880493066
10,Housing area,13.6526722519723,52.5241133925494
10,Housing area,13.6553280336903,52.5257032545053
10,Housing area,13.6544828842467,52.5240439304934
172,"Fallow area, meadow-like vegetation",13.6401977222897,52.5186691899176
173,"Fallow area, mixed vegetation - meadows, trees, bushes",13.6394466312583,52.5182111929159
172,"Fallow area, meadow-like vegetation",13.640888346427,52.5180817434591
10,Housing area,13.6382426948081,52.5168564069094
10,Housing area,13.6336836286544,52.5171025597351
10,Housing area,13.6367687336341,52.5198868973883
173,"Fallow area, mixed vegetation - meadows, trees, bushes",13.6366687103397,52.518669982759
10,Housing area,13.637121766209,52.516332245917
10,Housing area,13.6362282737199,52.5166211463814
40,Commercial and industrial area,13.6248600901661,52.5052119534591
10,Housing area,13.6273100930654,52.5062178703878
40,Commercial and industrial area,13.6242889637069,52.5051976106708
10,Housing area,13.6263867416521,52.5200168578427
10,Housing area,13.6271199911841,52.5196210965899
10,Housing area,13.6232073016795,52.5178170506895
10,Housing area,13.624496672572,52.5184571845588
10,Housing area,13.6245303424181,52.5177164496847
130,Park / green space,13.6301804816322,52.5246225926724
10,Housing area,13.6261334126863,52.5299826426348
160,Allotment garden,13.6460884370372,52.5246634320728
160,Allotment garden,13.6504538391495,52.5264992132736
160,Allotment garden,13.6564034225191,52.529123700413
10,Housing area,13.6571798277542,52.5269352223258
10,Housing area,13.6331043064547,52.5193050517901
10,Housing area,13.6324217485331,52.5189130925283
10,Housing area,13.6311785221697,52.5178772854136
10,Housing area,13.6313337238401,52.5181290044915
10,Housing area,13.6301273888128,52.5226514181977
50,Public / special use,13.6297720625312,52.522211099504
80,Traffic area (without roads),13.6237770562177,52.5133464665145
